,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
17899,2016-10-14,4,7,5.5,5.5,1.2909944487358056
17900,2016-10-14,6,16,9.0,10.0,4.320493798938574
17901,2016-10-14,12,20,15.5,15.75,3.304037933599835
17902,2016-10-14,7,12,9.0,9.25,2.6299556396765835
17903,2016-10-14,2,9,5.5,5.5,3.1091263510296048
17904,2016-10-14,7,19,13.5,13.25,5.057996968497839
17905,2016-10-14,15,17,15.5,15.75,0.9574271077563379
17906,2016-10-14,10,12,10.5,10.75,0.9574271077563381
17907,2016-10-14,2,8,4.0,4.5,2.6457513110645907
17908,2016-10-14,9,13,10.0,10.5,1.9148542155126762
17909,2016-10-14,16,23,17.0,18.25,3.2015621187164243
17910,2016-10-14,1,1,1.0,1.0,1.0
17911,2016-10-14,11,21,16.0,16.0,4.760952285695233
17912,2016-10-14,3,9,6.0,6.0,2.943920288775949
17913,2016-10-14,6,21,11.5,12.5,6.855654600401044
17914,2016-10-14,17,25,21.5,21.25,3.862210075418823
17915,2016-10-14,1,6,3.5,3.5,3.5355339059327378
17916,2016-10-14,10,16,14.5,13.75,2.629955639676583
17917,2016-10-14,4,11,7.5,7.5,3.1091263510296048
17918,2016-10-14,3,7,5.5,5.25,1.707825127659933
17919,2016-10-14,27,34,29.0,29.75,2.98607881119482
17920,2016-10-14,8,14,11.5,11.25,2.5
17921,2016-10-14,9,15,11.0,11.5,3.0
17922,2016-10-14,3,11,9.5,8.25,3.774917217635375
17923,2016-10-14,3,7,5.0,5.0,1.632993161855452
17924,2016-10-14,28,36,31.0,31.5,3.696845502136472
17925,2016-10-14,10,19,15.0,14.75,4.0311288741492755
17926,2016-10-14,16,18,16.5,16.75,0.9574271077563382
17927,2016-10-14,5,11,9.0,8.5,2.5166114784235836
17928,2016-10-14,2,9,7.5,6.5,3.1091263510296048
17929,2016-10-14,29,43,39.5,37.75,6.18465843842649
17930,2016-10-14,16,26,20.5,20.75,4.272001872658765
17931,2016-10-14,11,25,20.0,19.0,6.0553007081949835
17932,2016-10-14,13,22,14.0,15.75,4.272001872658765
17933,2016-10-14,8,14,11.0,11.0,2.581988897471611
17934,2016-10-14,22,45,33.5,33.5,9.39858145324779
17935,2016-10-14,16,35,25.5,25.5,8.962886439832502
17936,2016-10-14,19,23,22.5,21.75,1.8929694486000914
17937,2016-10-14,17,28,21.0,21.75,4.573474244670748
17938,2016-10-14,13,20,17.0,16.75,2.8722813232690143
17939,2016-10-14,39,63,49.0,50.0,9.899494936611665
17940,2016-10-14,24,45,34.5,34.5,8.812869377601524
17941,2016-10-14,38,60,53.5,51.25,10.04572877727976
17942,2016-10-14,28,44,37.5,36.75,7.182153808805079
17943,2016-10-14,20,32,22.5,24.25,5.439056290693573
17944,2016-10-14,54,63,58.5,58.5,3.872983346207417
17945,2016-10-14,39,54,49.5,48.0,6.683312551921141
17946,2016-10-14,66,83,73.5,74.0,7.874007874011811
17947,2016-10-14,42,54,48.5,48.25,6.13052471924984
17948,2016-10-14,23,32,28.5,28.0,3.7416573867739413
17949,2016-10-14,65,86,69.5,72.5,9.46924847422786
17950,2016-10-14,66,87,79.5,78.0,8.981462390204987
17951,2016-10-14,93,118,117.0,111.25,12.20314167199032
17952,2016-10-14,54,73,67.0,65.25,8.05708797684788
17953,2016-10-14,28,41,36.0,35.25,6.751543033509698
17954,2016-10-14,78,104,101.0,96.0,12.110601416389967
17955,2016-10-14,77,96,88.5,87.5,8.103497187428813
17956,2016-10-14,116,135,129.0,127.25,8.381527307120104
17957,2016-10-14,70,81,73.5,74.5,5.066228051190222
17958,2016-10-14,30,44,40.0,38.5,6.191391873668902
17959,2016-10-14,87,120,94.0,98.75,14.568802284333465
17960,2016-10-14,90,108,103.5,101.25,7.804912982645397
17961,2016-10-14,134,155,152.0,148.25,9.604686356149273
17962,2016-10-14,77,105,81.5,86.25,12.841988423397162
17963,2016-10-14,34,49,41.5,41.5,7.14142842854285
17964,2016-10-14,106,126,109.0,112.5,9.146948489341497
17965,2016-10-14,97,114,112.0,108.75,7.8898669190297515
17966,2016-10-14,148,175,153.5,157.5,12.503332889007371
17967,2016-10-14,99,118,107.5,108.0,8.981462390204987
17968,2016-10-14,46,68,53.5,55.25,10.242883708539635
17969,2016-10-14,107,127,109.5,113.25,9.464847243000454
17970,2016-10-14,104,132,111.5,114.75,12.84198842339716
17971,2016-10-14,132,180,164.5,160.25,22.63294059551255
17972,2016-10-14,114,135,127.5,126.0,10.23067283548187
17973,2016-10-14,46,50,46.5,47.25,1.8929694486000905
17974,2016-10-14,94,141,110.0,113.75,19.737865470545017
17975,2016-10-14,104,141,112.5,117.5,16.782927833565473
17976,2016-10-14,119,161,143.0,141.5,17.406895185529212
17977,2016-10-14,118,154,137.0,136.5,16.822603841260715
17978,2016-10-14,38,60,42.5,45.75,9.810708435174293
17979,2016-10-14,107,132,127.5,123.5,11.269427669584644
17980,2016-10-14,91,105,98.5,98.25,7.804912982645397
17981,2016-10-14,140,179,168.5,164.0,17.832554500127006
17982,2016-10-14,116,134,124.0,124.5,7.416198487095663
17983,2016-10-14,45,61,50.0,51.5,6.9522178715380685
17984,2016-10-14,107,134,121.5,121.0,13.976170195491086
17985,2016-10-14,92,117,93.0,98.75,12.17579566188592
17986,2016-10-14,140,162,150.5,150.75,10.436314802968846
17987,2016-10-14,100,137,118.5,118.5,18.23001188516709
17988,2016-10-14,44,63,44.5,49.0,9.345230512584124
17989,2016-10-14,97,152,110.5,117.5,24.28305307548181
17990,2016-10-14,75,83,76.5,77.75,3.593976442141304
17991,2016-10-14,105,137,122.5,121.75,14.127396551853895
17992,2016-10-14,96,120,103.0,105.5,10.344080432788601
17993,2016-10-14,45,80,55.5,59.0,14.98888477061141
17994,2016-10-14,79,106,93.5,93.0,11.633285577743433
17995,2016-10-14,75,121,80.5,89.25,21.328775554791388
17996,2016-10-14,109,147,123.5,125.75,17.192537140670463
17997,2016-10-14,69,102,89.5,87.5,13.820274961085254
17998,2016-10-14,47,82,55.0,59.75,15.392097539538485
17999,2016-10-14,65,137,112.0,106.5,34.61695153148719
18000,2016-10-14,54,83,76.5,72.5,13.025615788386617
18001,2016-10-14,106,140,119.5,121.25,14.032699906527846
18002,2016-10-14,77,103,87.0,88.5,10.878112581387144
18003,2016-10-14,43,71,50.5,53.75,12.84198842339716
18004,2016-10-14,92,137,98.0,106.25,20.95033810387476
18005,2016-10-14,62,77,74.0,71.75,6.849574196011505
18006,2016-10-14,98,133,119.0,117.25,16.99754884289693
18007,2016-10-14,76,105,76.5,83.5,14.341083176199302
18008,2016-10-14,43,56,50.5,50.0,6.480740698407861
18009,2016-10-14,88,99,90.5,92.0,4.8304589153964805
18010,2016-10-14,52,84,66.5,67.25,15.217862311551295
18011,2016-10-14,82,124,102.0,102.5,21.07921567168317
18012,2016-10-14,72,108,85.5,87.75,16.45954636879968
18013,2016-10-14,41,48,43.5,44.0,3.1622776601683786
18014,2016-10-14,70,107,91.0,89.75,16.214705259938174
18015,2016-10-14,57,66,62.0,61.75,4.924428900898051
18016,2016-10-14,81,108,95.0,94.75,11.146748404803974
18017,2016-10-14,84,97,86.5,88.5,6.137317546507322
18018,2016-10-14,40,55,41.0,44.25,7.18215380880508
18019,2016-10-14,89,121,91.5,98.25,15.217862311551297
18020,2016-10-14,53,70,59.5,60.5,7.14142842854285
18021,2016-10-14,69,113,88.0,89.5,18.502252115170556
18022,2016-10-14,85,95,88.5,89.25,4.19324854180304
18023,2016-10-14,24,74,47.0,48.0,21.72556098240043
18024,2016-10-14,103,146,112.0,118.25,19.137659209004635
18025,2016-10-14,65,78,67.5,69.5,5.916079783099618
18026,2016-10-14,86,121,102.5,103.0,14.583095236151571
18027,2016-10-14,91,107,98.0,98.5,7.0
18028,2016-10-14,42,86,49.5,56.75,19.85572965166478
18029,2016-10-14,93,150,104.5,113.0,25.987176324743967
18030,2016-10-14,69,100,81.5,83.0,13.291601358251256
18031,2016-10-14,95,145,114.0,117.0,22.256085310164796
18032,2016-10-14,79,119,106.0,102.5,16.842406795546374
18033,2016-10-14,41,99,57.5,63.75,24.91819950691997
18034,2016-10-14,88,127,99.5,103.5,18.303005217723125
18035,2016-10-14,80,117,88.5,93.5,16.583123951777
18036,2016-10-14,105,152,120.5,124.5,21.517434791350013
18037,2016-10-14,94,112,100.0,101.5,7.593857166596346
18038,2016-10-14,47,108,57.5,67.5,27.452990122510638
18039,2016-10-14,99,150,112.5,118.5,22.397916569776456
18040,2016-10-14,76,109,79.0,85.75,15.58578412100805
18041,2016-10-14,107,155,120.5,125.75,20.710303393882636
18042,2016-10-14,101,150,126.5,126.0,23.25224003546038
18043,2016-10-14,53,98,63.5,69.5,19.841034919244176
18044,2016-10-14,109,124,116.0,116.25,7.365459931328117
18045,2016-10-14,67,106,82.5,84.5,16.09347693943108
18046,2016-10-14,108,153,125.0,127.75,23.243278598338918
18047,2016-10-14,108,129,115.0,116.75,8.845903006477066
18048,2016-10-14,44,95,67.0,68.25,27.536339626028727
18049,2016-10-14,108,142,121.5,123.25,14.728091073410251
18050,2016-10-14,54,123,92.5,90.5,29.30870177950569
18051,2016-10-14,111,146,126.0,127.25,15.77709309938516
18052,2016-10-14,108,130,120.5,119.75,9.25112605758528
18053,2016-10-14,57,88,62.0,67.25,14.407752542757436
18054,2016-10-14,108,123,115.0,115.25,8.381527307120106
18055,2016-10-14,56,109,81.0,81.75,25.289984842489197
18056,2016-10-14,115,162,141.0,139.75,25.237207980810133
18057,2016-10-14,84,134,113.0,111.0,21.55612828563299
18058,2016-10-14,53,71,59.5,60.75,9.17877987534291
18059,2016-10-14,101,125,115.5,114.25,9.912113800799505
18060,2016-10-14,69,111,91.0,90.5,19.0
18061,2016-10-14,94,166,130.5,130.25,29.42079763251386
18062,2016-10-14,112,131,122.5,122.0,9.416297927883688
18063,2016-10-14,50,84,55.0,61.0,15.853495934125483
18064,2016-10-14,100,125,122.5,117.5,11.733143937865362
18065,2016-10-14,69,93,80.0,80.5,9.9498743710662
18066,2016-10-14,118,150,127.5,130.75,13.744695946679455
18067,2016-10-14,97,138,115.0,116.25,16.879474715365603
18068,2016-10-14,47,76,61.0,61.25,16.45954636879968
18069,2016-10-14,98,117,113.5,110.5,8.504900548115382
18070,2016-10-14,81,138,95.5,102.5,24.718414188616553
18071,2016-10-14,127,164,141.5,143.5,15.329709716755891
18072,2016-10-14,91,113,99.0,100.5,9.183318209303941
18073,2016-10-14,49,80,66.0,65.25,12.685293322058687
18074,2016-10-14,96,116,109.5,107.75,8.88350531415762
18075,2016-10-14,76,133,98.5,101.5,23.951339558919592
18076,2016-10-14,138,169,159.0,156.25,14.974979131871939
18077,2016-10-14,100,120,112.5,111.25,9.844626283748239
18078,2016-10-14,55,124,74.0,81.75,29.736341402398516
18079,2016-10-14,77,129,115.0,109.0,22.345767682792495
18080,2016-10-14,82,135,93.0,100.75,23.428970670233607
18081,2016-10-14,137,206,169.5,170.5,29.9833287011299
18082,2016-10-14,96,114,108.0,106.5,7.593857166596345
18083,2016-10-14,59,130,69.5,82.0,32.81259920619924
18084,2016-10-14,63,110,106.0,96.25,22.261701043121867
18085,2016-10-14,77,129,91.0,97.0,24.069344264714264
18086,2016-10-14,139,233,155.0,170.5,42.34383071948026
18087,2016-10-14,78,115,95.0,95.75,16.17353805861084
18088,2016-10-14,65,132,78.5,88.5,30.315012782448235
18089,2016-10-14,107,125,111.0,113.5,7.937253933193771
18090,2016-10-14,94,148,98.5,109.75,25.617376914898998
18091,2016-10-14,135,206,144.5,157.5,33.211443810831234
18092,2016-10-14,89,119,101.0,102.5,14.38749456993816
18093,2016-10-14,44,117,65.0,72.75,31.212978070027216
18094,2016-10-14,102,114,111.0,109.5,5.44671154612273
18095,2016-10-14,78,143,98.5,104.5,28.98850346832919
18096,2016-10-14,146,205,156.5,166.0,27.361773821641513
18097,2016-10-14,103,137,105.0,112.5,16.38088316707415
18098,2016-10-14,44,87,50.5,58.0,20.083160441856087
18099,2016-10-14,67,122,114.5,104.5,25.278449319529074
18100,2016-10-14,83,131,92.5,99.75,21.406774628607646
18101,2016-10-14,123,216,138.0,153.75,42.601838770957606
18102,2016-10-14,73,112,89.0,90.75,16.235249715767647
18103,2016-10-14,38,98,43.5,55.75,28.429737951659
18104,2016-10-14,86,149,118.5,118.0,27.988092706244444
18105,2016-10-14,75,133,95.0,99.5,24.365275838099326
18106,2016-10-14,108,208,120.0,139.0,46.37528077183648
18107,2016-10-14,83,111,108.5,102.75,13.275918047351752
18108,2016-10-14,39,133,50.0,68.0,43.764521399569006
18109,2016-10-14,93,144,138.0,128.25,23.79600806858159
18110,2016-10-14,52,95,76.0,74.75,17.78341924377874
18111,2016-10-14,112,141,124.5,125.5,15.673757260678329
18112,2016-10-14,70,128,118.5,108.75,26.29797203841645
18113,2016-10-14,35,137,39.0,62.5,49.70915408654627
18114,2016-10-14,17,93,81.5,68.25,35.131894341182345
18115,2016-10-14,25,80,69.0,60.75,24.4455176532086
18116,2016-10-14,74,152,94.5,103.75,33.70830758136635
18117,2016-10-14,32,125,81.0,79.75,41.0396150079408
18118,2016-10-14,30,172,43.0,72.0,66.9676538835479
18119,2016-10-14,19,96,83.0,70.25,34.75029975889896
18120,2016-10-14,32,89,69.0,64.75,23.837994882120434
18121,2016-10-14,68,140,103.0,103.5,36.26292872893749
18122,2016-10-14,45,95,70.0,70.0,20.558858593479034
18123,2016-10-14,32,156,41.5,67.75,59.016240702595304
18124,2016-10-14,39,108,91.0,82.25,30.467195473164246
18125,2016-10-14,27,80,61.5,57.5,22.956480566497994
18126,2016-10-14,57,116,77.5,82.0,24.72515588087026
18127,2016-10-14,26,96,48.0,54.5,30.653982884230018
18128,2016-10-14,29,156,40.5,66.5,59.947198989332826
18129,2016-10-14,19,58,47.5,43.0,17.339742404853272
18130,2016-10-14,20,63,56.0,48.75,19.60229578391266
18131,2016-10-14,63,91,69.0,73.0,12.754084313139327
18132,2016-10-14,24,58,50.0,45.5,15.17673658377628
18133,2016-10-14,23,154,32.5,60.5,62.55930519648269
18134,2016-10-14,16,64,52.5,46.25,22.005681084665387
18135,2016-10-14,23,70,54.5,50.5,19.841034919244173
18136,2016-10-14,52,89,74.5,72.5,15.71623364550171
18137,2016-10-14,20,86,60.0,56.5,28.219378684395824
18138,2016-10-14,29,166,31.0,64.25,67.84479837590106
18139,2016-10-14,23,64,57.5,50.5,18.627936010197157
18140,2016-10-14,21,62,51.0,46.25,17.68945071692919
18141,2016-10-14,50,69,56.0,57.75,8.05708797684788
18142,2016-10-14,26,55,53.0,46.75,13.889444433333777
18143,2016-10-14,27,159,32.5,62.75,64.22032388582295
18144,2016-10-14,12,55,35.5,34.5,17.6351920885484
18145,2016-10-14,17,48,41.5,37.0,13.73559851869101
18146,2016-10-14,48,81,53.5,59.0,14.89966442575134
18147,2016-10-14,14,58,43.5,39.75,19.465781943365815
18148,2016-10-14,21,149,27.0,56.0,62.085961913033664
18149,2016-10-14,12,47,40.0,34.75,15.861378670636842
18150,2016-10-14,15,35,31.5,28.25,8.99536917900909
18151,2016-10-14,42,72,45.0,51.0,14.165686240583852
18152,2016-10-14,14,49,45.0,38.25,16.296727687892847
18153,2016-10-14,22,182,28.5,65.25,77.89469387149123
18154,2016-10-14,21,50,45.0,40.25,13.149778198382917
18155,2016-10-14,16,40,38.0,33.0,11.372481406154654
18156,2016-10-14,49,80,51.5,58.0,14.7648230602334
18157,2016-10-14,22,50,41.0,38.5,11.902380714238083
18158,2016-10-14,15,151,17.0,50.0,67.35973079914537
18159,2016-10-14,7,37,33.5,27.75,14.080127840328723
18160,2016-10-14,14,25,23.0,21.25,4.9916597106239795
18161,2016-10-14,40,95,42.5,55.0,26.770630673681683
18162,2016-10-14,9,46,40.0,33.75,16.91892431568863
18163,2016-10-14,18,162,24.5,57.25,69.90171671711647
18164,2016-10-14,6,31,27.5,23.0,11.460075625114056
18165,2016-10-14,13,29,23.5,22.25,6.800735254367722
18166,2016-10-14,31,63,39.5,43.25,14.476993242152645
18167,2016-10-14,13,44,34.0,31.25,13.073510112692254
18168,2016-10-14,14,137,18.0,46.75,60.246023381907406
18169,2016-10-14,2,46,38.0,31.0,19.714630776828326
18170,2016-10-14,11,37,25.0,24.5,10.754843869934453
18171,2016-10-14,30,56,40.0,41.5,11.503622617824933
18172,2016-10-14,15,39,28.0,27.5,9.848857801796104
18173,2016-10-14,13,123,19.0,43.5,53.10053358175101
18174,2016-10-14,3,26,20.0,17.25,9.912113800799505
18175,2016-10-14,10,25,20.0,18.75,6.34428877022476
18176,2016-10-14,20,72,33.5,39.75,22.60346581094737
18177,2016-10-14,7,29,26.0,22.0,10.132456102380443
18178,2016-10-14,9,107,12.5,35.25,47.90528850415856
18179,2016-10-14,15,32,30.0,26.75,7.932002689527196
18180,2016-10-14,9,30,20.0,19.75,9.17877987534291
18181,2016-10-14,18,55,25.0,30.75,16.680827317612277
18182,2016-10-14,14,37,18.5,22.0,10.295630140987
18183,2016-10-14,10,117,16.0,39.75,51.6809120146565
18184,2016-10-14,11,29,20.0,20.0,7.745966692414834
18185,2016-10-14,9,30,15.5,17.5,9.9498743710662
18186,2016-10-14,19,38,20.5,24.5,9.03696114115064
18187,2016-10-14,10,34,31.0,26.5,11.210114480533491
18188,2016-10-14,4,101,10.0,31.25,46.61455423648999
18189,2016-10-14,12,19,14.0,14.75,3.4034296427770228
18190,2016-10-14,5,11,9.5,8.75,2.8722813232690143
18191,2016-10-14,15,36,20.0,22.75,9.17877987534291
18192,2016-10-14,12,19,13.5,14.5,3.3166247903554
18193,2016-10-14,1,70,12.0,23.75,31.308944408906537
18194,2016-10-14,14,22,14.5,16.25,3.8622100754188224
18195,2016-10-14,3,12,9.0,8.25,4.112987559751022
18196,2016-10-14,14,48,16.0,23.5,16.36052158907737
18197,2016-10-14,9,26,12.0,14.75,7.675719293112969
18198,2016-10-14,5,45,6.5,15.75,19.517086531208154
18199,2016-10-14,13,20,17.0,16.75,2.8722813232690148
18200,2016-10-14,7,13,11.0,10.5,3.0
18201,2016-10-14,8,45,10.5,18.5,17.8232058470598
18202,2016-10-14,11,19,12.0,13.5,3.696845502136472
18203,2016-10-15,8,15,11.0,11.25,3.304037933599835
18204,2016-10-15,94,127,121.5,116.0,15.3405779986718
18205,2016-10-15,1,3,2.0,2.0,1.0
18206,2016-10-15,14,16,14.5,14.75,0.957427107756338
18207,2016-10-15,140,171,161.5,158.5,14.843629385474877
18208,2016-10-15,7,12,9.5,9.5,2.081665999466133
18209,2016-10-15,47,118,86.0,84.25,29.46608219631514
18210,2016-10-15,1,3,1.5,1.75,0.9574271077563381
18211,2016-10-15,14,21,19.0,18.25,3.4034296427770228
18212,2016-10-15,89,107,103.0,100.5,8.266397845091495
18213,2016-10-15,6,10,8.0,8.0,2.309401076758503
18214,2016-10-15,27,61,59.0,51.5,16.380883167074153
18215,2016-10-15,1,3,1.0,1.6666666666666667,1.1547005383792517
18216,2016-10-15,13,24,20.0,19.25,5.619905100029122
18217,2016-10-15,69,92,87.0,83.75,10.626225419530055
18218,2016-10-15,4,14,8.0,8.5,4.203173404306164
18219,2016-10-15,6,13,8.5,9.0,3.1622776601683795
18220,2016-10-15,1,1,1.0,1.0,0.0
18221,2016-10-15,16,24,20.0,20.0,3.366501646120692
18222,2016-10-15,6,13,9.5,9.5,3.1091263510296048
18223,2016-10-15,6,9,8.5,8.0,1.414213562373095
18224,2016-10-15,4,11,6.0,6.75,2.9860788111948193
18225,2016-10-15,1,1,1.0,1.0,0.0
18226,2016-10-15,16,22,20.5,19.75,2.6299556396765835
18227,2016-10-15,7,10,7.5,8.0,1.4142135623730951
18228,2016-10-15,3,10,8.0,7.25,3.095695936834452
18229,2016-10-15,3,11,6.0,6.5,3.696845502136472
18230,2016-10-15,1,2,2.0,1.6666666666666667,0.5773502691896258
18231,2016-10-15,12,22,12.5,14.75,4.856267428111155
18232,2016-10-15,5,13,8.0,8.5,3.4156502553198664
18233,2016-10-15,7,11,8.5,8.75,2.06155281280883
18234,2016-10-15,5,9,8.0,7.5,1.7320508075688774
18235,2016-10-15,7,16,13.5,12.5,3.872983346207417
18236,2016-10-15,4,8,6.5,6.25,1.707825127659933
18237,2016-10-15,4,8,5.5,5.75,2.0615528128088303
18238,2016-10-15,3,13,6.0,7.0,4.546060565661952
18239,2016-10-15,1,1,1.0,1.0,1.0
18240,2016-10-15,13,21,15.0,16.0,3.5590260840104366
18241,2016-10-15,1,7,3.5,3.75,2.5
18242,2016-10-15,5,8,6.0,6.25,1.2583057392117916
18243,2016-10-15,5,12,8.0,8.25,3.304037933599835
18244,2016-10-15,10,21,12.5,14.0,4.966554808583781
18245,2016-10-15,3,10,4.5,5.5,3.1091263510296048
18246,2016-10-15,2,11,5.5,6.0,3.7416573867739413
18247,2016-10-15,5,10,7.5,7.5,2.3804761428476167
18248,2016-10-15,1,1,1.0,1.0,0.0
18249,2016-10-15,10,15,10.5,11.5,2.3804761428476167
18250,2016-10-15,1,7,4.0,4.0,2.581988897471611
18251,2016-10-15,3,10,7.0,6.75,3.304037933599835
18252,2016-10-15,9,23,9.5,12.75,6.849574196011505
18253,2016-10-15,7,15,10.0,10.5,3.415650255319866
18254,2016-10-15,4,6,4.5,4.75,0.9574271077563381
18255,2016-10-15,3,14,7.0,7.75,4.856267428111155
18256,2016-10-15,10,16,13.5,13.25,2.753785273643051
18257,2016-10-15,5,16,11.0,10.75,4.573474244670748
18258,2016-10-15,4,8,6.5,6.25,1.707825127659933
18259,2016-10-15,5,10,7.5,7.5,2.3804761428476167
18260,2016-10-15,11,16,14.0,13.75,2.217355782608345
18261,2016-10-15,9,17,13.0,13.0,3.366501646120693
18262,2016-10-15,5,7,5.5,5.75,0.9574271077563382
18263,2016-10-15,9,13,11.5,11.25,1.707825127659933
18264,2016-10-15,16,23,19.5,19.5,3.1091263510296048
18265,2016-10-15,1,1,1.0,1.0,1.0
18266,2016-10-15,12,15,14.0,13.75,1.2583057392117913
18267,2016-10-15,2,6,5.5,4.75,1.8929694486000914
18268,2016-10-15,8,20,10.0,12.0,5.477225575051661
18269,2016-10-15,17,25,20.5,20.75,3.8622100754188224
18270,2016-10-15,1,1,1.0,1.0,0.0
18271,2016-10-15,11,19,15.0,15.0,3.6514837167011076
18272,2016-10-15,6,8,6.5,6.75,0.9574271077563381
18273,2016-10-15,2,10,4.5,5.25,3.4034296427770228
18274,2016-10-15,23,29,23.5,24.75,2.872281323269014
18275,2016-10-15,9,17,12.0,12.5,3.696845502136472
18276,2016-10-15,8,18,13.5,13.25,4.272001872658766
18277,2016-10-15,8,13,8.5,9.5,2.380476142847617
18278,2016-10-15,2,7,4.5,4.5,2.0816659994661326
18279,2016-10-15,26,38,29.0,30.5,5.259911279353167
18280,2016-10-15,10,21,15.5,15.5,4.654746681256314
18281,2016-10-15,8,12,10.5,10.25,1.707825127659933
18282,2016-10-15,4,12,10.0,9.0,3.8297084310253524
18283,2016-10-15,7,9,8.0,8.0,1.1547005383792515
18284,2016-10-15,20,37,26.5,27.5,7.593857166596345
18285,2016-10-15,9,16,13.0,12.75,2.9860788111948193
18286,2016-10-15,17,34,21.0,23.25,7.455423082115014
18287,2016-10-15,9,20,15.5,15.0,4.69041575982343
18288,2016-10-15,7,10,8.5,8.5,1.2909944487358056
18289,2016-10-15,30,43,34.0,35.25,6.020797289396148
18290,2016-10-15,21,30,23.5,24.5,4.04145188432738
18291,2016-10-15,19,35,27.0,27.0,6.531972647421808
18292,2016-10-15,11,19,16.5,15.75,3.4034296427770228
18293,2016-10-15,8,19,15.5,14.5,5.446711546122731
18294,2016-10-15,36,58,41.0,44.0,9.93310961716756
18295,2016-10-15,13,31,24.5,23.25,7.762087348130012
18296,2016-10-15,37,56,47.0,46.75,8.770214744615247
18297,2016-10-15,18,44,33.5,32.25,11.615363389350618
18298,2016-10-15,19,31,23.0,24.0,5.0990195135927845
18299,2016-10-15,56,67,61.0,61.25,4.7871355387816905
18300,2016-10-15,51,80,72.0,68.75,12.658988901172163
18301,2016-10-15,25,63,43.5,43.75,15.945218719101975
18302,2016-10-15,14,39,24.5,25.5,10.661457061146317
18303,2016-10-15,49,74,57.5,59.5,12.556538801224908
18304,2016-10-15,76,120,93.0,95.5,19.9415813481947
18305,2016-10-15,38,73,59.0,57.25,14.430869689661812
18306,2016-10-15,27,53,34.5,37.25,11.146748404803978
18307,2016-10-15,44,89,74.5,70.5,18.947295321496416
18308,2016-10-15,49,77,57.0,60.0,13.241349377360804
18309,2016-10-15,88,124,98.0,102.0,17.068489485989478
18310,2016-10-15,39,79,66.5,62.75,17.289206652321173
